epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
13,0.021397521098454792,0.3543662943840027,"tensor([[1.4317e-04, 8.5596e-01, 5.9187e-05,  ..., 1.0000e+00, 7.7486e-07,
         1.2100e-05],
        [6.3777e-06, 1.0000e+00, 5.0545e-04,  ..., 5.2414e-03, 2.4140e-05,
         7.3738e-03],
        [7.1526e-06, 9.4727e-01, 1.0080e-03,  ..., 1.1921e-07, 2.6822e-06,
         1.0000e+00],
        ...,
        [0.0000e+00, 1.0000e+00, 6.0501e-03,  ..., 4.7095e-01, 3.9339e-06,
         3.6263e-04],
        [8.9407e-07, 1.0000e+00, 9.1457e-04,  ..., 1.3113e-06, 5.5611e-05,
         6.0400e-01],
        [3.2593e-02, 2.4475e-01, 1.1200e-02,  ..., 8.6129e-05, 4.6849e-05,
         5.5615e-01]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
14,0.022518111392855644,0.34990520143508913,"tensor([[3.3112e-03, 6.4648e-01, 7.9691e-05,  ..., 1.0000e+00, 1.9073e-06,
         5.2691e-05],
        [5.7220e-06, 1.0000e+00, 8.0287e-05,  ..., 3.2496e-04, 7.8678e-06,
         2.6260e-02],
        [1.0208e-02, 3.4790e-01, 1.8668e-04,  ..., 2.3842e-07, 2.9206e-06,
         8.3545e-01],
        ...,
        [1.1921e-07, 1.0000e+00, 2.1572e-03,  ..., 1.9409e-01, 7.3910e-06,
         3.8853e-03],
        [1.4901e-06, 1.0000e+00, 2.9588e-04,  ..., 1.7881e-07, 2.4676e-05,
         1.1163e-01],
        [9.1064e-02, 9.5850e-01, 1.9646e-03,  ..., 1.3411e-05, 8.5831e-06,
         8.2550e-03]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
15,0.013933398139973482,0.36168927335739137,"tensor([[8.1062e-04, 9.9121e-01, 2.7585e-04,  ..., 9.9561e-01, 2.3246e-06,
         4.3988e-05],
        [0.0000e+00, 1.0000e+00, 1.1688e-02,  ..., 1.0550e-05, 7.2718e-06,
         1.7578e-01],
        [4.2677e-05, 8.7256e-01, 7.6723e-04,  ..., 2.3842e-07, 2.3246e-06,
         9.9902e-01],
        ...,
        [0.0000e+00, 1.0000e+00, 9.9335e-03,  ..., 2.7222e-01, 2.7418e-06,
         7.4673e-04],
        [2.3842e-07, 1.0000e+00, 1.0729e-03,  ..., 2.9802e-07, 6.1989e-06,
         9.7900e-02],
        [3.1853e-03, 9.6729e-01, 6.3133e-03,  ..., 9.0599e-06, 2.6822e-06,
         7.0312e-02]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
16,0.012457312705616156,0.42748295068740844,"tensor([[1.6041e-03, 4.6654e-03, 1.0312e-05,  ..., 1.0000e+00, 1.1921e-07,
         3.4571e-06],
        [1.2994e-05, 1.0000e+00, 6.3610e-04,  ..., 2.9135e-04, 1.0550e-05,
         1.5669e-03],
        [3.8147e-06, 2.1915e-03, 3.8457e-04,  ..., 1.1921e-07, 5.1856e-06,
         1.0000e+00],
        ...,
        [1.1921e-07, 1.0000e+00, 9.1629e-03,  ..., 1.0950e-01, 6.9141e-06,
         8.5592e-04],
        [9.0027e-04, 9.9463e-01, 4.9353e-04,  ..., 1.7881e-06, 2.1279e-05,
         2.1324e-03],
        [3.4985e-01, 4.2000e-03, 4.5052e-03,  ..., 1.0890e-04, 1.1742e-05,
         3.6835e-02]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
epoch,train_loss,eval_loss,eval_predictions,eval_valid_label
17,0.010589700502653917,0.39619906902313234,"tensor([[1.9968e-05, 7.9590e-01, 7.3671e-05,  ..., 1.0000e+00, 2.3246e-06,
         2.4855e-05],
        [0.0000e+00, 1.0000e+00, 1.8530e-03,  ..., 1.7285e-06, 5.2452e-06,
         4.2969e-01],
        [3.0696e-05, 5.8691e-01, 1.7405e-04,  ..., 1.7881e-07, 6.8545e-06,
         1.0000e+00],
        ...,
        [0.0000e+00, 1.0000e+00, 4.6806e-03,  ..., 1.3687e-02, 1.9073e-06,
         1.9684e-02],
        [2.3842e-07, 1.0000e+00, 3.7265e-04,  ..., 4.7684e-07, 1.0312e-05,
         1.0071e-01],
        [1.1420e-01, 1.7834e-01, 1.8969e-03,  ..., 3.0994e-06, 4.7088e-06,
         1.2695e-01]], device='cuda:1', dtype=torch.float16)","tensor([[0., 1., 0.,  ..., 1., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        [0., 1., 0.,  ..., 0., 0., 1.],
        ...,
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.],
        [0., 1., 0.,  ..., 0., 0., 0.]], device='cuda:1')"
